"Kinoto", 35.70, 188
"Frambuesa", 2016.69, 109
"Durazno", 132.10, 816
"Naranja", 14.08, 1190
"Banana", 63.91, 810
"Tomate", 745.68, 927
"Ajo", 942.71, 81
"Calabaza", 15.62, 928
"Kiwi", 447.51, 480
"Repollo", 2.91, 672
"Tomate", 767.81, 1053
"Sandia", 69.77, 1053
"Ciruela", 881.61, 783
"Limon", 345.01, 840
"Brocoli", 355.85, 440
"Ajo", 889.69, 95
"Acelga", 24.70, 1062
"Pepino", 32.08, 465
"Palta", 503.24, 415
"Rabanito", 228.59, 342
"Kinoto", 37.63, 186
"Batata", 23.21, 810
"Higo", 2457.67, 98
"Higo", 2537.29, 91
"Durazno", 263.18, 816
"Coliflor", 32.55, 470
"Brocoli", 333.01, 340
"Lima", 1314.67, 186
"Papa", 11.76, 960
"Mandarina", 24.49, 1000
"TomCherry", 559.28, 194
"Limon", 341.93, 560
"Coliflor", 33.96, 445
"Lima", 1308.54, 198
"Durazno", 240.63, 944
"Acelga", 21.12, 909
"Papa", 21.73, 1130
"Zanahoria", 39.32, 564
"Naranja", 14.94, 1000
"Palta", 495.02, 465
"Higo", 2530.48, 86
"Manzana", 122.33, 1020
"Lima", 1046.61, 184
"Alcachofa", 156.42, 261
"Pomelo", 51.38, 873
"Durazno", 178.28, 640
"Champignon", 3556.08, 120
"Acelga", 19.84, 1071
"Cereza", 1046.08, 212
"Batata", 16.20, 880
"Uva", 698.29, 258
"Lima", 1418.63, 238
"Coliflor", 28.72, 510
"Champignon", 3635.18, 117
"Palta", 1142.73, 412
"Ciruela", 960.26, 1017
"Frambuesa", 2117.16, 87
"Limon", 312.77, 721
"Lechuga", 47.31, 1044
"Apio", 58.46, 252
"Berenjena", 59.43, 516
"Naranja", 19.74, 1130
"Lima", 1018.21, 188
"Cereza", 1076.20, 188
"Uva", 707.99, 240
"Sandia", 48.97, 819
"Mandarina", 11.31, 1100
"Lima", 1036.08, 196
"Cereza", 1003.09, 190
"Champignon", 3674.36, 100
"Cereza", 1035.16, 226
"Batata", 17.57, 930
"Berenjena", 52.71, 546
"Acelga", 19.40, 1053
"Pera", 160.63, 960
"Durazno", 169.25, 912
"Lechuga", 43.11, 891
"Kinoto", 22.57, 194
"Durazno", 166.70, 688
"Palta", 1176.51, 476
"Frutilla", 314.91, 255
"Rabanito", 214.53, 243
"Caqui", 788.07, 81
"Batata", 22.87, 980
"Lechuga", 41.89, 1008
"Palta", 466.44, 445
"Limon", 271.04, 651
"Frutilla", 309.32, 348
"Frambuesa", 2052.64, 94
"Rabanito", 218.22, 330
"Papa", 6.39, 960
"Frutilla", 297.01, 243
"Cebolla", 85.72, 648
"Choclo", 46.58, 240
"Frutilla", 280.04, 312
"Uva", 735.75, 288
"Acelga", 20.39, 828
"Frutilla", 273.49, 318
"Zuccini", 82.21, 666
"Esparrago", 634.96, 178
"Manzana", 132.93, 800
"Ajo", 930.94, 101
"Kinoto", 30.10, 200
"Pera", 165.97, 1060
"Papa", 16.82, 1030
"Morron", 2959.43, 552
"Champignon", 3635.70, 86
"Pepino", 34.19, 540
"Champignon", 3614.28, 100
"Acelga", 18.91, 882
"Morron", 2892.96, 588
"Manzana", 112.20, 1010
"Pera", 157.35, 1140
"Pepino", 46.43, 440
"Lima", 1401.21, 204
"Brocoli", 368.44, 376
"TomCherry", 516.13, 236
"Brocoli", 361.29, 396
"Coliflor", 27.76, 555
"Naranja", 11.89, 1150
"Uva", 712.71, 309
"Durazno", 261.05, 768
"Pomelo", 48.42, 909
"Choclo", 69.55, 285
"Lima", 962.62, 234
"Durazno", 285.06, 808
"Durazno", 143.98, 936
"Zuccini", 94.82, 630
"Pera", 142.25, 1110
"Batata", 22.35, 1200
"Durazno", 269.97, 752
"Morron", 2902.75, 480
"Pera", 122.09, 1070
"Kiwi", 448.29, 396
"Zuccini", 86.99, 624
"Calabaza", 20.09, 672
"Lima", 1216.97, 222
"Calabaza", 19.39, 872
"Morron", 2985.67, 570
"Uva", 662.05, 330
"Champignon", 3537.91, 87
"Champignon", 3521.14, 110
"Calabaza", 21.75, 784
"Durazno", 143.51, 792
"Banana", 59.09, 960
"Palta", 494.74, 505
"Frambuesa", 2005.81, 119
"Banana", 52.74, 1120
"Rabanito", 226.17, 276
"Kiwi", 447.15, 380
"Papa", 16.29, 870
"Sandia", 70.15, 756
"Frambuesa", 1995.24, 97
"Choclo", 68.21, 309
"Acelga", 19.37, 1080
"Manzana", 133.94, 1100
"Coliflor", 32.06, 480
"Champignon", 3600.27, 97
"Mandarina", 27.01, 930
"Pomelo", 48.49, 1053
"Lechuga", 47.44, 729
"Mandarina", 24.20, 910
"Apio", 50.81, 345
"Zuccini", 72.91, 528
"Cereza", 1032.74, 206
"Naranja", 12.80, 1180
"Durazno", 286.78, 712
"Pera", 141.65, 1130
"Cereza", 1035.26, 208
"Sandia", 68.38, 855
"Mandarina", 13.18, 1170
"Mandarina", 16.20, 890
"Cebolla", 67.84, 760
"Alcachofa", 151.96, 243
"Manzana", 148.04, 1020
"Morron", 2945.86, 678
"Brocoli", 309.45, 324
"Pera", 141.04, 1070
"Batata", 18.19, 840
"Manzana", 133.70, 1090
"Ajo", 895.49, 106
"Frutilla", 258.22, 336
"Repollo", 3.27, 686
"Esparrago", 622.13, 204
"Zuccini", 88.51, 546
"Kiwi", 426.87, 472
"Caqui", 850.35, 106
"Kiwi", 438.97, 336
"Melon", 102.79, 388
"Papa", 17.52, 1070
"Frambuesa", 2069.32, 94
"Naranja", 16.68, 950
"Esparrago", 631.02, 200
"Palta", 508.46, 540
"Acelga", 17.90, 720
"Palta", 490.51, 410
"Uva", 696.22, 258
"Frutilla", 318.02, 345
"Alcachofa", 141.42, 285
"Durazno", 137.04, 808
"Melon", 103.86, 456
"Melon", 122.01, 332
"Calabaza", 16.74, 912
"Morron", 2990.98, 624
"TomCherry", 574.82, 212
"Pepino", 39.65, 425
"TomCherry", 579.38, 188
"Pera", 144.02, 900
"Cereza", 1031.44, 198
"Ajo", 915.06, 82
"Acelga", 18.24, 729
"Palta", 513.35, 480
"Mandarina", 11.23, 910
"Acelga", 19.40, 891
"Sandia", 65.26, 1044
"Naranja", 13.86, 1020
"Ajo", 968.84, 114
"Frutilla", 288.24, 342
"Rabanito", 239.15, 273
"Mandarina", 12.99, 1100
"Ajo", 853.12, 102
"Pomelo", 49.58, 981
"Palta", 465.14, 415
"Durazno", 167.09, 952
"Sandia", 58.98, 891
"Repollo", 6.75, 595
"Calabaza", 24.63, 816
"Acelga", 24.28, 1080
"Cebolla", 69.95, 784
"Pepino", 36.35, 480
"Pera", 142.77, 1090
"Papa", 11.21, 1130
"Pepino", 18.68, 465
"Sandia", 52.34, 999
"Tomate", 725.94, 990
"Caqui", 837.05, 91
"Esparrago", 642.17, 168
"Champignon", 3575.58, 112
"Esparrago", 618.70, 202
"Naranja", 15.71, 1040
"Mandarina", 21.01, 1110
"Rabanito", 218.80, 312
"Coliflor", 21.68, 490
"Durazno", 281.96, 920
"Zuccini", 77.07, 546
"Lechuga", 37.27, 747
"Palta", 496.19, 515
"Morron", 2979.20, 660
"Repollo", 5.34, 819
"Papa", 15.24, 890
"Caqui", 766.84, 120
"Mandarina", 16.21, 890
"Naranja", 22.49, 1030
"Champignon", 3631.10, 119
"Melon", 97.28, 404
"Palta", 1148.39, 412
"Naranja", 16.45, 1150
"Ajo", 927.21, 97
"Pera", 144.27, 910
"Higo", 2478.93, 97
"Zuccini", 77.22, 678
"Durazno", 266.03, 872
"Alcachofa", 131.85, 294
"Lechuga", 37.75, 810
"Lima", 1046.82, 196
"Lima", 1220.90, 162
"Lechuga", 35.34, 846
"Limon", 337.32, 833
"Kinoto", 35.99, 228
"Kinoto", 30.63, 180
"Sandia", 43.70, 882
"Brocoli", 368.58, 388
"Esparrago", 639.39, 218
"Lechuga", 35.61, 1062
"Tomate", 770.73, 783
"Pera", 130.35, 910
"Cebolla", 68.96, 912
"Cebolla", 61.14, 760
"Morron", 3030.61, 516
"Melon", 104.85, 372
"Coliflor", 24.32, 525
"Frambuesa", 2073.73, 95
"Kinoto", 36.80, 194
"Ciruela", 919.37, 873
"TomCherry", 522.90, 190
"Calabaza", 12.46, 672
"Ajo", 887.56, 98
"Zanahoria", 25.10, 480
"Calabaza", 29.71, 872
"Choclo", 50.92, 312
"Limon", 310.74, 560
"Lima", 1385.73, 192
"Ciruela", 946.41, 747
"Coliflor", 31.15, 455
"Ciruela", 974.66, 774
"Zuccini", 76.66, 600
"Sandia", 61.61, 1026
"Pera", 145.27, 1150
"Frutilla", 281.06, 294
"Pepino", 42.13, 550
"TomCherry", 549.63, 206
"Durazno", 162.10, 744
"Pepino", 41.69, 440
"Ajo", 874.54, 108
"Caqui", 836.81, 93
"Ciruela", 991.73, 720
"Esparrago", 623.18, 202
"Morron", 3059.58, 576
"Mandarina", 14.62, 970
"Calabaza", 22.89, 944
"Choclo", 60.76, 360
"Rabanito", 216.09, 294
"Lima", 1027.93, 222
"Kiwi", 425.75, 444
"Palta", 1133.75, 332
"Acelga", 20.66, 1044
"Papa", 16.85, 840
"Pepino", 32.32, 530
"TomCherry", 581.64, 162
"Palta", 1098.64, 472
"Cebolla", 61.22, 840
"Calabaza", 10.73, 816
"Esparrago", 642.53, 190
"Pera", 138.58, 950
"Berenjena", 52.12, 630
"Manzana", 149.74, 980
"Higo", 2442.94, 120
"Esparrago", 635.54, 234
"Morron", 2984.04, 660
"Durazno", 154.73, 928
"Lima", 1342.49, 166
"Frutilla", 319.88, 300
"Morron", 2926.00, 516
"Mandarina", 18.73, 840
"Manzana", 139.66, 1030
"Sandia", 76.23, 990
"Lima", 1016.14, 178
"Uva", 752.28, 354
"Mandarina", 15.72, 1100
"Esparrago", 654.47, 228
"Pepino", 42.18, 585
"TomCherry", 560.90, 214
"Brocoli", 347.21, 340
"Caqui", 829.51, 117
"Berenjena", 54.88, 534
"Pepino", 33.42, 500
"Alcachofa", 144.81, 360
"Pepino", 38.78, 510
"Durazno", 149.22, 952
"Apio", 57.16, 288
"Frutilla", 289.41, 357
"Brocoli", 346.93, 448
"Calabaza", 21.22, 912
"Cereza", 1061.84, 166
"Calabaza", 19.28, 888
"Lima", 1396.63, 196
"Apio", 66.01, 300
"Morron", 2973.79, 504
"Mandarina", 18.36, 1170
"Calabaza", 26.81, 656
"TomCherry", 555.30, 162
"Mandarina", 26.39, 980
"Frambuesa", 2159.43, 111
"Mandarina", 20.57, 930
"Tomate", 739.25, 1062
"Papa", 17.31, 880
"Palta", 499.78, 510
"Rabanito", 217.42, 351
"Brocoli", 357.74, 392
"Tomate", 734.70, 828
"Coliflor", 21.01, 510
"Apio", 65.74, 279
"Pepino", 30.76, 510
"Ciruela", 974.94, 792
"Cebolla", 55.74, 912
"Ciruela", 960.55, 729
"Pepino", 38.80, 595
"Morron", 2946.27, 624
"Frambuesa", 2069.07, 103
"Ciruela", 1011.43, 927
"Uva", 707.54, 312
"Pomelo", 33.83, 972
"Alcachofa", 150.97, 282
"Batata", 25.36, 1060
"Papa", 17.40, 910
"Morron", 2833.85, 618
"Pera", 145.63, 1020
"Apio", 67.44, 240
"Durazno", 265.71, 848
"Ajo", 901.32, 92
"Apio", 60.65, 357
"Melon", 96.11, 332
"TomCherry", 556.32, 194
"Banana", 66.21, 1040
"Champignon", 3622.09, 101
"Banana", 56.11, 1030
"Alcachofa", 140.89, 252
"Zuccini", 108.47, 492
"Kiwi", 355.31, 380
"Kiwi", 472.39, 336
"Apio", 77.21, 354
"Berenjena", 65.36, 612
"Esparrago", 615.16, 220
"Repollo", 4.23, 833
"TomCherry", 531.49, 206
"Zuccini", 67.10, 552
"Pera", 156.87, 1140
"Alcachofa", 147.28, 342
"Melon", 86.30, 436
"Frutilla", 303.65, 306
"Papa", 18.26, 950
"Rabanito", 208.41, 306
"Ciruela", 938.40, 954
"Zanahoria", 28.26, 498
"Frambuesa", 2075.91, 90
"Melon", 116.49, 448
"Naranja", 7.09, 1100
"Kiwi", 440.38, 420
"Rabanito", 214.86, 291
"TomCherry", 553.20, 164
"Higo", 2532.40, 84
"Kinoto", 34.13, 176
"Naranja", 17.88, 950
"Higo", 2445.89, 91
"Mandarina", 16.63, 1200
"Zanahoria", 42.29, 642
"Melon", 109.10, 436
"Berenjena", 52.25, 720
"Durazno", 281.58, 792
"Pepino", 36.09, 445
"Palta", 1115.01, 340
"Naranja", 17.61, 1180
"Cebolla", 84.59, 928
"TomCherry", 563.35, 226
"Durazno", 124.28, 912
"Higo", 2527.27, 114
"Zuccini", 73.65, 714
"Sandia", 55.38, 747
"Brocoli", 356.44, 420
"Tomate", 765.16, 873
"Uva", 708.36, 273
"Naranja", 21.34, 930
"Naranja", 17.54, 980
"Kinoto", 27.91, 230
"Papa", 15.38, 910
"Mandarina", 20.48, 1090
"Sandia", 56.04, 990
"Calabaza", 19.30, 904
"Esparrago", 628.39, 226
"Uva", 711.13, 309
"Higo", 2487.32, 98
"Manzana", 136.45, 1080
"Papa", 20.49, 890
"Calabaza", 19.11, 672
"Tomate", 783.17, 846
"Zuccini", 95.29, 636
"Durazno", 277.07, 768
"Cebolla", 70.53, 936
"Acelga", 17.26, 882
"Banana", 67.53, 820
"Batata", 13.60, 1070
"Sandia", 57.71, 1026
"Ciruela", 912.26, 756
"Cebolla", 62.32, 648
"Champignon", 3595.07, 90
"Acelga", 21.54, 990
"Pepino", 42.45, 420
"Naranja", 12.54, 1070
"Caqui", 814.11, 104
"Calabaza", 26.81, 840
"Berenjena", 62.43, 558
"Ajo", 914.83, 114
"Pepino", 38.11, 560
"Limon", 327.14, 595
"Zanahoria", 31.98, 558
"Lima", 1031.79, 240
"Mandarina", 27.20, 860
"Pomelo", 34.32, 855
"Acelga", 21.00, 1017
"Coliflor", 27.91, 460
"Zuccini", 83.00, 666
"Brocoli", 359.57, 364
"Cebolla", 58.96, 936
"Frutilla", 313.42, 312
"TomCherry", 540.86, 180
"Kiwi", 406.74, 396
"Ciruela", 968.78, 999
"Palta", 447.12, 525
"Uva", 695.80, 351
"Berenjena", 44.85, 654
"Zanahoria", 45.26, 642
"Rabanito", 225.54, 279
"Choclo", 48.54, 246
"Palta", 531.80, 470
"Durazno", 151.77, 880
"Naranja", 17.17, 910
"Durazno", 137.51, 792
"Pera", 136.10, 1160
"Kiwi", 413.62, 396
"Apio", 58.48, 291
"Brocoli", 322.83, 364
"Higo", 2590.97, 111
"Durazno", 162.05, 752
"Lima", 1210.82, 168
"Brocoli", 358.70, 428
"Pomelo", 50.27, 882
"TomCherry", 551.08, 172
"Uva", 747.36, 342
"Pepino", 50.10, 505
"Batata", 26.60, 950
"Cebolla", 54.54, 840
"Rabanito", 227.41, 273
"Durazno", 188.37, 936
"Lima", 1054.20, 172
"Ajo", 941.49, 95
"Acelga", 18.20, 909
"Mandarina", 26.22, 1100
"Rabanito", 208.57, 309
"Lechuga", 37.57, 1080
"Coliflor", 38.62, 540
"Calabaza", 26.58, 648
"Mandarina", 28.07, 1030
"Durazno", 136.03, 648
"Pera", 157.16, 830
"Morron", 2959.49, 564
"Champignon", 3515.21, 89
"Pomelo", 40.32, 738
"Durazno", 164.64, 936
"Apio", 62.05, 339
"Alcachofa", 154.28, 327
"Mandarina", 16.92, 1160
"Zuccini", 76.98, 618
"Rabanito", 236.95, 240
"Manzana", 149.10, 1120
"Berenjena", 56.94, 630
"Brocoli", 357.86, 336
"Coliflor", 24.01, 530
"Zuccini", 77.89, 708
"Esparrago", 656.78, 224
"Naranja", 22.82, 1050
"Pepino", 31.62, 480
"Caqui", 836.36, 119
"Coliflor", 20.79, 600
"Manzana", 152.68, 1180
"Morron", 2969.72, 564
"Kinoto", 34.92, 210
"Lechuga", 29.39, 1044
"Kiwi", 436.93, 336
"Frutilla", 264.96, 318
"Frutilla", 330.16, 333
"Rabanito", 218.82, 288
"Esparrago", 571.00, 196
"Melon", 98.23, 372
"Naranja", 8.82, 850
"Choclo", 56.65, 282
"Alcachofa", 179.94, 246
"Cebolla", 41.60, 880
"Apio", 51.97, 315
"Apio", 73.18, 288
"Lima", 1266.89, 196
"Durazno", 168.14, 656
"Higo", 2497.34, 115
"Higo", 2511.49, 87
"Cereza", 1050.82, 160
"Frutilla", 283.05, 282
"Kinoto", 27.90, 188
"Cebolla", 55.74, 896
"Choclo", 71.07, 261
"Lima", 1205.80, 184
"Champignon", 3550.90, 108
"Apio", 58.40, 273
"Palta", 472.00, 575
"Alcachofa", 145.11, 276
"Manzana", 137.14, 1130
"Lima", 1374.55, 204
"Coliflor", 37.99, 520
"Naranja", 9.98, 840
"Cebolla", 53.57, 688
"Banana", 65.31, 1180
"Tomate", 710.80, 1017
"Pepino", 40.38, 415
"Rabanito", 221.86, 252
"Limon", 287.53, 840
"Alcachofa", 141.52, 327
"Palta", 1171.92, 396
"Esparrago", 648.74, 170
"Apio", 66.64, 291
"Coliflor", 25.79, 470
"Durazno", 183.46, 784
"Ciruela", 902.67, 1071
"Uva", 701.02, 276
"Ajo", 912.00, 117
"Durazno", 149.35, 848
"Esparrago", 640.56, 204
"Tomate", 770.52, 981
"Papa", 8.57, 1060
"Durazno", 166.11, 776
"Mandarina", 18.47, 1200
"Lima", 1382.25, 174
"Zanahoria", 32.75, 564
"Coliflor", 23.54, 570
"Durazno", 145.00, 888
"Lima", 1385.64, 226
"Caqui", 859.59, 118
"Kiwi", 430.41, 464
"Limon", 316.02, 826
"Frutilla", 299.87, 258
"Zanahoria", 35.28, 684
"Acelga", 21.64, 900
"Morron", 2958.87, 546
"Zuccini", 84.03, 546
"Palta", 435.66, 415
"Durazno", 284.36, 784
"Frutilla", 293.25, 351
"Champignon", 3582.99, 83
"Champignon", 3423.86, 89
"Mandarina", 23.41, 820
"Brocoli", 364.17, 460
"Repollo", 1.75, 609
"Tomate", 652.10, 891
"Melon", 114.37, 320
"Champignon", 3531.72, 81
"Mandarina", 14.37, 1200
"Palta", 1102.90, 324
"Brocoli", 369.72, 376
"Choclo", 69.28, 336
"Kinoto", 32.01, 180
"Banana", 70.00, 1000
"Durazno", 272.95, 936
"Palta", 1097.04, 408
"Brocoli", 372.19, 460
"Choclo", 51.44, 264
"Ciruela", 964.27, 1008
"Tomate", 733.82, 1044
"Mandarina", 20.15, 980
"Pepino", 42.87, 595
"Apio", 50.39, 285
"Durazno", 149.12, 808
"Higo", 2455.80, 87
"Naranja", 14.74, 1110
"Uva", 704.40, 261
"Lima", 1195.16, 184
"Rabanito", 246.41, 306
"Banana", 62.80, 1010
"Brocoli", 357.75, 384
"Zuccini", 87.20, 648
"Berenjena", 61.33, 510
"Choclo", 61.77, 357
"Melon", 116.62, 436
"Higo", 2531.07, 87
"Durazno", 247.48, 696
"Esparrago", 606.23, 198
"TomCherry", 530.51, 160
"Tomate", 756.41, 945
"Naranja", 7.18, 1080
"Calabaza", 19.87, 816
"Rabanito", 206.92, 303
"Zanahoria", 26.81, 660
"Manzana", 159.63, 870
"Ajo", 953.59, 111
"Palta", 1158.71, 392
"Repollo", 7.12, 658
"TomCherry", 556.93, 232
"Tomate", 726.48, 747
"Apio", 66.11, 252
"Choclo", 53.60, 258
"Mandarina", 17.61, 870
"Durazno", 291.75, 728
"Zanahoria", 27.36, 588
"Kinoto", 31.85, 236
"Repollo", 7.68, 826
"Apio", 56.03, 252
"Berenjena", 58.78, 648
"Morron", 2960.18, 648
"Apio", 57.80, 327
"Naranja", 16.93, 900
"Frambuesa", 2042.81, 87
"Lima", 1386.29, 228
"Papa", 11.27, 980
"Calabaza", 19.45, 800
"Lima", 1371.01, 168
"Naranja", 6.81, 1140
"Calabaza", 24.17, 696
"Caqui", 768.93, 108
"Zuccini", 84.30, 660
"Calabaza", 16.30, 928
"Sandia", 72.44, 864
"Caqui", 775.57, 98
"Brocoli", 328.68, 380
"Lima", 1410.66, 178
"TomCherry", 579.17, 160
"Lima", 968.85, 188
"Palta", 1096.17, 476
"Limon", 290.99, 595
"Palta", 1202.39, 480
"Sandia", 58.29, 846
"Uva", 721.57, 324
"Batata", 10.71, 1000
"Berenjena", 61.88, 534
"Frambuesa", 2002.17, 94
"Melon", 100.56, 324
"Brocoli", 341.40, 320
"Higo", 2512.52, 105
"Batata", 20.86, 1070
"Naranja", 10.43, 890
"Lima", 1424.98, 220
"Rabanito", 232.68, 249
"Naranja", 8.69, 840
"Cebolla", 65.02, 872
"Coliflor", 29.42, 440
"Higo", 2424.29, 104
"Manzana", 152.93, 890
"Palta", 1103.30, 416
"Pera", 162.20, 890
"Rabanito", 217.03, 351
"Ajo", 808.06, 81
"Palta", 1193.43, 384
"Pepino", 44.34, 530
"Lima", 1219.24, 210
"Ajo", 907.68, 108
"Banana", 54.62, 900
"Naranja", 19.58, 800
"Champignon", 3538.81, 85
"Caqui", 837.12, 102
"Apio", 60.46, 315
"Rabanito", 193.59, 288
"TomCherry", 547.68, 182
"Kiwi", 455.65, 400
"Apio", 52.38, 276
"Lima", 1403.41, 224
"Alcachofa", 162.57, 273
"Morron", 3028.80, 594
"Melon", 116.71, 456
"Tomate", 716.04, 774
"Manzana", 151.82, 1130
"Uva", 683.78, 330
"Durazno", 160.25, 688
"Morron", 2973.31, 660
"Berenjena", 61.06, 528
"Durazno", 276.67, 784
"Palta", 475.85, 580
"TomCherry", 588.94, 240
"Higo", 2476.45, 111
"Durazno", 138.91, 688
"Naranja", 14.31, 1010
"Durazno", 250.23, 920
"Berenjena", 57.40, 552
"Kiwi", 423.54, 472
"Frambuesa", 2036.15, 106
"TomCherry", 582.74, 236
"Frutilla", 281.58, 249
"Ajo", 951.73, 117
"Calabaza", 23.99, 880
"Kiwi", 431.00, 324
"Apio", 61.13, 336
"Palta", 1146.72, 392
"Banana", 67.24, 890
"Durazno", 272.57, 672
"Limon", 348.86, 770
"Pomelo", 51.42, 963
"Mandarina", 11.15, 1120
"Durazno", 257.07, 856
"Ajo", 991.28, 97
"Lima", 1016.33, 196
"Palta", 454.70, 560
"Tomate", 722.32, 891
"Brocoli", 342.87, 368
